2016/1/31,東京,10,節分ＳＨ1600,芝,1600,7,キングカラカウア,93.83,2,62.3,5,６
2016/1/31,東京,10,節分ＳＨ1600,芝,1600,8,メドウヒルズ,95.37,14,13.9,13,７
2016/1/31,東京,10,節分ＳＨ1600,芝,1600,9,ゴットフリート,93.71,1,82.8,1,12
2016/1/31,東京,10,節分ＳＨ1600,芝,1600,10,ラッフォルツァート,94.48,9,36.5,11,８
2016/1/31,東京,10,節分ＳＨ1600,芝,1600,11,ジャーエスペランサ,95.06,13,12.1,14,13
2016/1/31,東京,10,節分ＳＨ1600,芝,1600,12,アンジェリック,94.42,7,63.2,4,５
2016/1/31,東京,10,節分ＳＨ1600,芝,1600,13,オコレマルーナ,94.09,4,70.8,2,14
2016/1/31,東京,10,節分ＳＨ1600,芝,1600,14,レッドルーファス,94.52,10,38.7,10,11
2016/1/31,東京,11,根岸ＳG3,ダ,1400,1,レッドファルクス,84.74,12,39.4,13,10
2016/1/31,東京,11,根岸ＳG3,ダ,1400,2,グレープブランデー,84.35,7,47.7,10,３
2016/1/31,東京,11,根岸ＳG3,ダ,1400,3,アドマイヤロイヤル,83.98,2,47.8,9,12
2016/1/31,東京,11,根岸ＳG3,ダ,1400,4,マルカフリート,83.93,1,80.1,1,８
2016/1/31,東京,11,根岸ＳG3,ダ,1400,5,キョウエイアシュラ,84.49,11,43.9,12,11
2016/1/31,東京,11,根岸ＳG3,ダ,1400,6,アンズチャン,84.19,3,53.0,8,５
2016/1/31,東京,11,根岸ＳG3,ダ,1400,7,サトノタイガー,85.40,15,34.9,15,13
2016/1/31,東京,11,根岸ＳG3,ダ,1400,8,タールタン,84.33,6,59.5,3,２
2016/1/31,東京,11,根岸ＳG3,ダ,1400,9,タガノトネール,84.24,4,59.5,3,４
2016/1/31,東京,11,根岸ＳG3,ダ,1400,10,アドマイヤサガス,84.36,8,55.2,6,９
2016/1/31,東京,11,根岸ＳG3,ダ,1400,11,プロトコル,84.48,10,57.8,5,６
2016/1/31,東京,11,根岸ＳG3,ダ,1400,12,シゲルカガ,85.32,14,35.5,14,15
2016/1/31,東京,11,根岸ＳG3,ダ,1400,13,シンキングマシーン,85.59,16,18.5,16,16
2016/1/31,東京,11,根岸ＳG3,ダ,1400,14,サクラエール,84.45,9,53.2,7,14
2016/1/31,東京,11,根岸ＳG3,ダ,1400,15,モーニン,84.27,5,68.1,2,１
2016/1/31,東京,11,根岸ＳG3,ダ,1400,16,レーザーバレット,85.03,13,45.2,11,７
2016/1/31,東京,12,1000万下,芝,1800,1,マルターズアポジー,108.12,2,60.4,4,１
2016/1/31,東京,12,1000万下,芝,1800,2,ベストドリーム,108.43,7,56.4,6,６
2016/1/31,東京,12,1000万下,芝,1800,3,スワンボート,108.88,8,11.1,10,10
2016/1/31,東京,12,1000万下,芝,1800,4,エニグマバリエート,108.13,3,69.4,2,４
2016/1/31,東京,12,1000万下,芝,1800,5,マイネルネーベル,107.84,1,60.0,5,３
2016/1/31,東京,12,1000万下,芝,1800,6,ウイングチップ,108.23,6,66.9,3,５
2016/1/31,東京,12,1000万下,芝,1800,7,スズカヴァンガード,109.10,9,30.0,8,８
2016/1/31,東京,12,1000万下,芝,1800,8,マイネルシュライ,109.16,10,22.4,9,９
