2016/1/31,京都,500万,8,500万下,ダ,1400,9, ウエスタンラムール,8,,７,86.42,6,61.4,4
2016/1/31,京都,1000万,9,大津特別1000,ダ,1800,9, スズカルパン,10,,７,113.42,7,43.5,9
2016/1/31,京都,1600万,10,松籟ＳＨ1600,芝,2400,5, キンショータイム,9,,７,148.20,9,13.1,9
2016/1/31,京都,Ｇ３,11,シルクロＨG3,芝,1200,9, ヒルノデイバロー,7,,７,68.74,15,51.6,6
2016/1/31,京都,1000万,12,1000万下,芝,1400,7, ブレイクアウト,10,,７,82.25,7,44.6,9
2016/1/31,東京,未勝利,1,未勝利・牝,ダ,1400,15, キョウエイラヴ,2,,８,88.59,5,65.0,4
2016/1/31,東京,未勝利,2,未勝利,ダ,2100,13, ソーアメージング,4,,８,136.69,1,72.4,1
2016/1/31,東京,新馬,3,新馬,ダ,1600,9, クールマジョリック,13,,８,103.38,10,58.3,1
2016/1/31,東京,未勝利,4,未勝利,芝,1600,14, コスモレティクルム,4,,８,94.94,3,82.0,2
2016/1/31,東京,新馬,5,新馬,芝,1800,11, バルトルディ,3,,８,111.44,6,61.7,4
2016/1/31,東京,500万,6,500万下,ダ,2100,3, モシモシ,8,,８,137.06,9,40.0,9
2016/1/31,東京,500万,7,500万下,ダ,1600,13, スターチェイサー,11,,８,100.91,13,37.4,12
2016/1/31,東京,1000万,8,1000万下,ダ,1400,13, アキノアッパー,4,,８,86.73,16,32.6,15
2016/1/31,東京,500万,9,セントポ500*,芝,1800,10, マコトルーメン,7,,８,109.45,5,46.2,8
2016/1/31,東京,1600万,10,節分ＳＨ1600,芝,1600,10, ラッフォルツァート,13,,８,94.48,9,36.5,11
2016/1/31,東京,Ｇ３,11,根岸ＳG3,ダ,1400,4, マルカフリート,9,,８,83.93,1,80.1,1
2016/1/31,東京,1000万,12,1000万下,芝,1800,7, スズカヴァンガード,7,,８,109.10,9,30.0,8
2016/1/31,中京,未勝利,1,未勝利,ダ,1800,1, タイセイパートナー,11,,８,117.67,4,48.0,10
2016/1/31,中京,未勝利,2,未勝利,ダ,1400,8, シゲルサンマ,12,,８,88.79,10,45.4,10
2016/1/31,中京,500万,3,500万下・牝,ダ,1800,9, サンレイフローラ,8,,８,115.50,2,49.2,5
2016/1/31,中京,未勝利,4,障害未勝利,芝,3000,6, シゲルウシュウ,8,,８,202.29,7,,
2016/1/31,中京,未勝利,5,障害未勝利,芝,3000,6, クラウンロベルト,11,,８,205.21,10,,
2016/1/31,中京,500万,6,500万下,ダ,1200,6, アスターペニー,16,,８,74.16,14,35.1,13
2016/1/31,中京,未勝利,7,未勝利,芝,2000,13, クラウンドリーム,17,,８,125.93,10,38.9,13
2016/1/31,中京,500万,8,500万下・若,ダ,1800,2, シルバーソード,10,,８,115.66,8,42.5,10
2016/1/31,中京,500万,9,500万下,芝,1400,13, ルアンジュ,5,,８,82.54,3,60.3,7
2016/1/31,中京,500万,10,ごぎょう500*,ダ,1200,3,$アポロテキサス,2,,８,72.91,1,74.7,2
2016/1/31,中京,1000万,11,中京スポ1000,芝,1600,4, オンタケハート,2,,８,95.85,3,69.4,2
2016/1/31,中京,500万,12,熱田特別500,芝,2000,3, ラウレアブルーム,2,,８,123.10,2,76.3,2
2016/1/31,京都,未勝利,1,未勝利・牝,ダ,1800,12, エアショウ,5,,８,115.75,3,50.4,7
2016/1/31,京都,未勝利,2,未勝利,ダ,1200,2, カネトシボヌール,5,,８,74.35,8,66.7,2
2016/1/31,京都,未勝利,3,未勝利,ダ,1800,13, コークスクリュー,11,,８,115.96,6,59.9,4
2016/1/31,京都,新馬,4,新馬,ダ,1400,13, メイショウトヅガワ,8,,８,88.81,7,44.1,15
2016/1/31,京都,未勝利,5,未勝利,芝,2000,3, カントリーロード,9,,８,124.80,16,20.2,16
2016/1/31,京都,500万,6,500万下*,ダ,1800,1, コパノディール,4,,８,116.09,7,47.9,5
2016/1/31,京都,500万,7,500万下*,芝,1400,8,$サバンナロード,6,,８,82.63,12,54.4,7
2016/1/31,京都,500万,8,500万下,ダ,1400,8, エミネントレコード,6,,８,85.98,3,61.4,4
2016/1/31,京都,1000万,9,大津特別1000,ダ,1800,5, エルフショット,13,,８,114.08,12,29.4,13
2016/1/31,京都,1600万,10,松籟ＳＨ1600,芝,2400,6, ダノンマックイン,6,,８,146.91,5,44.3,6
2016/1/31,京都,Ｇ３,11,シルクロＨG3,芝,1200,4, ヤマニンプチガトー,12,,８,68.52,13,35.1,13
2016/1/31,京都,1000万,12,1000万下,芝,1400,14, ヤマニンマンドール,5,,８,82.10,4,65.8,3
2016/1/31,東京,未勝利,1,未勝利・牝,ダ,1400,11, レアファインド,11,,９,89.13,8,46.2,11
2016/1/31,東京,未勝利,2,未勝利,ダ,2100,16, ウインフラクタル,13,,９,138.84,13,43.1,11
2016/1/31,東京,新馬,3,新馬,ダ,1600,3, ヴィーナスロード,15,,９,104.48,16,44.7,14
2016/1/31,東京,未勝利,4,未勝利,芝,1600,2, サンデリアーナ,14,,９,95.88,6,36.2,11
2016/1/31,東京,新馬,5,新馬,芝,1800,16, セイザン,14,,９,112.59,16,30.0,15
2016/1/31,東京,500万,6,500万下,ダ,2100,10, ペイシャゴンジセ,5,,９,136.02,3,43.4,8
2016/1/31,東京,500万,7,500万下,ダ,1600,3, ウサギノカケアシ,9,,９,99.74,4,51.8,8
2016/1/31,東京,1000万,8,1000万下,ダ,1400,10, レッドジョーカー,11,,９,86.14,8,34.8,14
2016/1/31,東京,500万,9,セントポ500*,芝,1800,3, カミノライデン,11,,９,109.95,11,25.8,11
2016/1/31,東京,1600万,10,節分ＳＨ1600,芝,1600,6, ピオネロ,7,,９,94.91,12,54.4,8
2016/1/31,東京,Ｇ３,11,根岸ＳG3,ダ,1400,10, アドマイヤサガス,12,,９,84.36,8,55.2,6
2016/1/31,東京,1000万,12,1000万下,芝,1800,8, マイネルシュライ,9,,９,109.16,10,22.4,9
2016/1/31,中京,未勝利,1,未勝利,ダ,1800,3, ヒッサツ,14,,９,119.29,15,38.3,12
2016/1/31,中京,未勝利,2,未勝利,ダ,1400,13, マイネルゴール,5,,９,87.69,4,66.6,3
2016/1/31,中京,500万,3,500万下・牝,ダ,1800,3, ノーブルガイア,9,,９,116.39,7,23.6,9
2016/1/31,中京,未勝利,4,障害未勝利,芝,3000,4, カワキタバルク,13,,９,205.23,11,,
2016/1/31,中京,未勝利,5,障害未勝利,芝,3000,3, ワンパクチョウサン,8,,９,206.05,11,,
2016/1/31,中京,500万,6,500万下,ダ,1200,7, スリーエスペラント,12,,９,73.28,8,39.5,12
2016/1/31,中京,未勝利,7,未勝利,芝,2000,2, クレッシェレ,9,,９,125.72,8,61.4,6
2016/1/31,中京,500万,8,500万下・若,ダ,1800,3, ヤマカツライデン,6,,９,115.61,7,67.0,3
2016/1/31,中京,500万,9,500万下,芝,1400,10, サトノネネ,2,,９,82.68,4,68.3,2
2016/1/31,中京,500万,10,ごぎょう500*,ダ,1200,9, シンゼンスタチュー,4,,９,73.37,7,55.9,6
2016/1/31,中京,1000万,11,中京スポ1000,芝,1600,9, シュヴァリエ,9,,９,96.67,12,41.5,9
2016/1/31,中京,500万,12,熱田特別500,芝,2000,1, アースミッション,10,,９,125.02,10,16.2,12
2016/1/31,京都,未勝利,1,未勝利・牝,ダ,1800,3, ドゥラセア,13,,９,117.18,11,43.9,11
2016/1/31,京都,未勝利,2,未勝利,ダ,1200,5, ツイセキシャ,12,,９,74.37,9,50.8,9
2016/1/31,京都,未勝利,3,未勝利,ダ,1800,2, リョーシンヒナタ,16,,９,118.09,15,34.4,14
2016/1/31,京都,新馬,4,新馬,ダ,1400,2, メイショウバラード,11,,９,88.82,8,49.3,7
2016/1/31,京都,未勝利,5,未勝利,芝,2000,2, オーミパドドゥ,11,,９,123.59,10,49.7,8
2016/1/31,京都,500万,7,500万下*,芝,1400,5, ウインオスカー,7,,９,82.08,8,51.0,8
2016/1/31,京都,500万,7,500万下*,芝,1400,11, スナークスカイ,12,,９,81.75,3,44.8,10
2016/1/31,京都,500万,8,500万下,ダ,1400,12, サカジロビューティ,13,,９,86.96,11,36.2,10
2016/1/31,京都,1000万,9,大津特別1000,ダ,1800,4, タイセイクルーズ,11,,９,113.51,9,51.7,7
2016/1/31,京都,1600万,10,松籟ＳＨ1600,芝,2400,8, マイネルアイザック,7,,９,147.41,8,39.4,7
2016/1/31,京都,Ｇ３,11,シルクロＨG3,芝,1200,15, ネロ,3,,９,68.02,3,62.5,5
2016/1/31,京都,1000万,12,1000万下,芝,1400,11, ノーブルコロネット,6,,９,82.21,6,56.6,5
2016/1/31,東京,未勝利,1,未勝利・牝,ダ,1400,2, シンデレラストリー,12,,10,89.70,11,50.0,8
2016/1/31,東京,未勝利,2,未勝利,ダ,2100,9, ニシノライト,12,,10,137.66,6,36.0,13
2016/1/31,東京,新馬,3,新馬,ダ,1600,12, ウィスパー,12,,10,103.57,13,48.3,11
2016/1/31,東京,未勝利,4,未勝利,芝,1600,10, フレンチフューゴ,7,,10,96.28,10,42.4,10
2016/1/31,東京,新馬,5,新馬,芝,1800,14, レッドフレンジー,6,,10,111.34,5,56.4,7
2016/1/31,東京,500万,6,500万下,ダ,2100,6, ウインセイヴィア,9,,10,137.52,10,26.0,10
2016/1/31,東京,500万,7,500万下,ダ,1600,2,$ベイビータピット,4,,10,100.18,7,55.6,6
2016/1/31,東京,1000万,8,1000万下,ダ,1400,16, サンライズウェイ,13,,10,85.96,5,55.3,6
2016/1/31,東京,500万,9,セントポ500*,芝,1800,8, スマートスペクター,6,,10,109.68,7,57.4,3
2016/1/31,東京,1600万,10,節分ＳＨ1600,芝,1600,4,$メラグラーナ,8,,10,94.73,11,56.2,7
2016/1/31,東京,Ｇ３,11,根岸ＳG3,ダ,1400,1, レッドファルクス,7,,10,84.74,12,39.4,13
2016/1/31,東京,1000万,12,1000万下,芝,1800,3, スワンボート,10,,10,108.88,8,11.1,10
2016/1/31,中京,未勝利,1,未勝利,ダ,1800,4, アイアンアヴァロン,8,,10,118.85,12,49.9,8
2016/1/31,中京,未勝利,2,未勝利,ダ,1400,3, ベルウッドタマド,13,,10,89.63,16,43.0,11
2016/1/31,中京,未勝利,4,障害未勝利,芝,3000,1, ヤマニンアリエッタ,7,,10,203.52,9,,
2016/1/31,中京,未勝利,5,障害未勝利,芝,3000,9, エンパイアライン,6,,10,203.25,5,,
2016/1/31,中京,500万,6,500万下,ダ,1200,15, ツクバジャパン,10,,10,73.51,10,57.9,7
2016/1/31,中京,未勝利,7,未勝利,芝,2000,5, ラオコーン,15,,10,126.07,13,29.3,17
2016/1/31,中京,500万,8,500万下・若,ダ,1800,10, シュバリエブラン,8,,10,115.58,5,50.2,7
2016/1/31,中京,500万,9,500万下,芝,1400,7, サウンドドゥイット,10,,10,82.44,1,65.9,5
2016/1/31,中京,500万,10,ごぎょう500*,ダ,1200,11, オフクヒメ,9,,10,73.56,9,50.5,8
2016/1/31,中京,1000万,11,中京スポ1000,芝,1600,3, タガノエンブレム,8,,10,96.20,5,49.5,6
2016/1/31,中京,500万,12,熱田特別500,芝,2000,4, マンディスキュア,11,,10,124.31,7,28.2,11
2016/1/31,京都,未勝利,1,未勝利・牝,ダ,1800,8, アナザヘヴン,6,,10,116.07,4,67.7,3
2016/1/31,京都,未勝利,2,未勝利,ダ,1200,6, シゲルシマカツオ,10,,10,74.62,15,50.9,8
2016/1/31,京都,未勝利,3,未勝利,ダ,1800,7, トウショウコマンチ,2,,10,115.52,3,52.1,8
2016/1/31,京都,新馬,4,新馬,ダ,1400,7, ダイシンザーゲ,10,,10,89.06,13,55.6,3
2016/1/31,京都,未勝利,5,未勝利,芝,2000,13, ネフェルテム,13,,10,123.94,11,36.3,11
2016/1/31,京都,500万,8,500万下,ダ,1400,5, サウザンドエース,10,,10,86.81,10,36.0,11
2016/1/31,京都,1000万,9,大津特別1000,ダ,1800,6, メモリーシャルマン,8,,10,113.68,11,39.6,11
2016/1/31,京都,Ｇ３,11,シルクロＨG3,芝,1200,3,$リトルゲルダ,9,,10,68.05,6,49.6,7
2016/1/31,京都,1000万,12,1000万下,芝,1400,2, アドマイヤビジン,7,,10,82.68,12,63.7,4
2016/1/31,東京,未勝利,1,未勝利・牝,ダ,1400,8, リフリジェレーター,10,,11,89.45,10,37.4,12
2016/1/31,東京,未勝利,2,未勝利,ダ,2100,15, タイセイアスリート,9,,11,139.09,14,45.5,10
2016/1/31,東京,新馬,3,新馬,ダ,1600,2, ファミリーソング,8,,11,102.79,8,42.2,16
2016/1/31,東京,未勝利,4,未勝利,芝,1600,15, ジェネレーション,15,,11,97.11,15,28.3,14
2016/1/31,東京,新馬,5,新馬,芝,1800,10, ハーモニーウェイブ,15,,11,112.30,14,40.4,10
2016/1/31,東京,500万,6,500万下,ダ,2100,8, カンタベリーヒメ,11,,11,139.07,11,17.5,11
2016/1/31,東京,500万,7,500万下,ダ,1600,4, エンドレストライ,13,,11,100.29,10,47.6,11
2016/1/31,東京,1000万,8,1000万下,ダ,1400,5, ペリーホワイト,16,,11,86.36,12,41.5,12
2016/1/31,東京,500万,9,セントポ500*,芝,1800,11, スクエアフォールド,10,,11,108.94,2,40.5,10
2016/1/31,東京,1600万,10,節分ＳＨ1600,芝,1600,14,$レッドルーファス,11,,11,94.52,10,38.7,10
2016/1/31,東京,Ｇ３,11,根岸ＳG3,ダ,1400,5, キョウエイアシュラ,15,,11,84.49,11,43.9,12
2016/1/31,中京,未勝利,1,未勝利,ダ,1800,5, ブロンテ,12,,11,117.89,7,51.7,7
2016/1/31,中京,未勝利,2,未勝利,ダ,1400,12, グラスウォリアー,10,,11,88.66,8,54.3,7
2016/1/31,中京,未勝利,4,障害未勝利,芝,3000,2, インスタントリー,10,,11,202.96,8,,
2016/1/31,中京,未勝利,5,障害未勝利,芝,3000,5, ペルフェクトゥス,9,,11,208.30,13,,
2016/1/31,中京,500万,6,500万下,ダ,1200,3, ザショットアロー,7,,11,73.66,11,65.6,4
2016/1/31,中京,未勝利,7,未勝利,芝,2000,11, ホロスコープ,8,,11,125.66,7,49.0,9
2016/1/31,中京,500万,8,500万下・若,ダ,1800,9, ミスティーフリップ,7,,11,115.86,10,42.2,11
2016/1/31,中京,500万,9,500万下,芝,1400,6, ジンセイハオマツリ,14,,11,82.96,7,59.6,8
2016/1/31,中京,500万,10,ごぎょう500*,ダ,1200,8, ラブゴーギャン,7,,11,73.19,6,59.3,5
2016/1/31,中京,1000万,11,中京スポ1000,芝,1600,1,$サウンドデューク,7,,11,96.54,10,59.9,5
2016/1/31,中京,500万,12,熱田特別500,芝,2000,6, ベルメール,7,,11,124.35,8,52.1,6
2016/1/31,京都,未勝利,1,未勝利・牝,ダ,1800,13, リベリーターン,15,,11,117.00,10,44.4,10
2016/1/31,京都,未勝利,2,未勝利,ダ,1200,12, シゲルシロアマダイ,15,,11,74.58,13,33.0,15
2016/1/31,京都,未勝利,3,未勝利,ダ,1800,9, エイム,10,,11,116.09,9,58.4,5
2016/1/31,京都,新馬,4,新馬,ダ,1400,1, ストレッチ,13,,11,88.90,10,44.8,14
2016/1/31,京都,未勝利,5,未勝利,芝,2000,6, レーヴドラージュ,6,,11,124.26,14,32.5,12
2016/1/31,京都,500万,7,500万下*,芝,1400,14, エクスペクトパレス,13,,11,83.95,13,14.9,14
2016/1/31,京都,500万,8,500万下,ダ,1400,13, ダンシング,12,,11,87.03,12,27.7,12
2016/1/31,京都,1000万,9,大津特別1000,ダ,1800,2, ティーエスクライ,6,,11,113.49,8,52.3,6
2016/1/31,京都,Ｇ３,11,シルクロＨG3,芝,1200,11, アースソニック,6,,11,68.01,2,81.2,2
2016/1/31,京都,1000万,12,1000万下,芝,1400,9, ラスカルトップ,14,,11,82.59,10,22.7,14
2016/1/31,東京,未勝利,1,未勝利・牝,ダ,1400,4, ビュウイモン,8,,12,89.82,12,49.2,9
2016/1/31,東京,未勝利,2,未勝利,ダ,2100,2, ディーゼルパワー,8,,12,137.20,3,61.4,4
2016/1/31,東京,新馬,3,新馬,ダ,1600,7, ハミルトンパーク,7,,12,103.05,9,50.1,8
2016/1/31,東京,未勝利,4,未勝利,芝,1600,8, モリガンドール,16,,12,96.47,12,33.0,12
2016/1/31,東京,新馬,5,新馬,芝,1800,15, ナガラスマイル,13,,12,112.23,12,39.5,12
2016/1/31,東京,500万,7,500万下,ダ,1600,5, コスモカウピリ,12,,12,100.22,9,32.7,15
2016/1/31,東京,1000万,8,1000万下,ダ,1400,3, オメガスパーキング,12,,12,85.68,4,56.4,5
2016/1/31,東京,1600万,10,節分ＳＨ1600,芝,1600,9, ゴットフリート,6,,12,93.71,1,82.8,1
2016/1/31,東京,Ｇ３,11,根岸ＳG3,ダ,1400,3, アドマイヤロイヤル,13,,12,83.98,2,47.8,9
2016/1/31,中京,未勝利,1,未勝利,ダ,1800,14, コスモアントリア,7,,12,117.84,6,57.9,5
2016/1/31,中京,未勝利,2,未勝利,ダ,1400,6, ショーオレク,8,,12,89.39,14,28.3,16
2016/1/31,中京,未勝利,4,障害未勝利,芝,3000,8, ルミナスギャラン,11,,12,205.47,12,,
2016/1/31,中京,未勝利,5,障害未勝利,芝,3000,14, シゲルワッショイ,13,,12,211.12,14,,
2016/1/31,中京,500万,6,500万下,ダ,1200,8, ゴマスリオトコ,9,,12,73.33,9,40.6,11
2016/1/31,中京,未勝利,7,未勝利,芝,2000,8, ブルハ,12,,12,126.12,15,39.8,12
2016/1/31,中京,500万,8,500万下・若,ダ,1800,8, デルマカマイタチ,13,,12,116.38,14,18.3,14
2016/1/31,中京,500万,9,500万下,芝,1400,2, アサクサリーダー,17,,12,83.59,12,27.9,16
2016/1/31,中京,500万,10,ごぎょう500*,ダ,1200,2, クリノシャンボール,8,,12,73.98,11,25.8,12
2016/1/31,中京,1000万,11,中京スポ1000,芝,1600,12, ニホンピロディール,10,,12,96.24,6,30.9,11
2016/1/31,中京,500万,12,熱田特別500,芝,2000,9,$シウダニーニャ,12,,12,125.57,11,40.3,8
2016/1/31,京都,未勝利,1,未勝利・牝,ダ,1800,5, ゼットガガ,7,,12,116.96,8,45.1,9
2016/1/31,京都,未勝利,2,未勝利,ダ,1200,14, メイショウヨイチ,13,,12,74.48,10,51.6,7
2016/1/31,京都,未勝利,3,未勝利,ダ,1800,11, ストンライティング,12,,12,117.36,13,38.0,13
2016/1/31,京都,新馬,4,新馬,ダ,1400,15, ソリッドボート,4,,12,87.93,2,47.5,11
2016/1/31,京都,未勝利,5,未勝利,芝,2000,12, ウインイストワール,12,,12,124.25,13,30.4,13
2016/1/31,京都,500万,7,500万下*,芝,1400,10, マイネルラック,3,,12,81.88,6,82.7,1
2016/1/31,京都,500万,8,500万下,ダ,1400,7, タイキクロスビー,11,,12,87.26,13,18.9,13
2016/1/31,京都,1000万,9,大津特別1000,ダ,1800,12, マッシヴヒーロー,12,,12,114.11,13,33.9,12
2016/1/31,京都,Ｇ３,11,シルクロＨG3,芝,1200,2, メイショウツガル,16,,12,68.40,12,11.3,16
2016/1/31,京都,1000万,12,1000万下,芝,1400,3, メイショウゲンブ,13,,12,82.38,9,34.0,12
2016/1/31,東京,未勝利,1,未勝利・牝,ダ,1400,16, キタノシャーロット,15,,13,89.86,13,30.6,14
2016/1/31,東京,未勝利,2,未勝利,ダ,2100,8, ジェムクオリティ,7,,13,137.84,10,47.9,9
2016/1/31,東京,新馬,3,新馬,ダ,1600,6, フジコハルビヨリ,11,,13,104.37,15,46.1,12
2016/1/31,東京,未勝利,4,未勝利,芝,1600,7, サイレントムーン,11,,13,95.89,7,30.5,13
2016/1/31,東京,新馬,5,新馬,芝,1800,7, ケイツールナ,16,,13,111.91,10,22.3,16
2016/1/31,東京,500万,7,500万下,ダ,1600,11, キーフォーサクセス,5,,13,99.40,2,54.6,7
2016/1/31,東京,1000万,8,1000万下,ダ,1400,15, タイセイラビッシュ,8,,13,86.50,15,50.4,8
2016/1/31,東京,1600万,10,節分ＳＨ1600,芝,1600,11, ジャーエスペランサ,14,,13,95.06,13,12.1,14
2016/1/31,東京,Ｇ３,11,根岸ＳG3,ダ,1400,7, サトノタイガー,14,,13,85.40,15,34.9,15
2016/1/31,中京,未勝利,1,未勝利,ダ,1800,16, シエラヴェルデ,6,,13,118.27,9,47.9,11
2016/1/31,中京,未勝利,2,未勝利,ダ,1400,10, ニシノディアマン,16,,13,88.42,6,34.5,14
2016/1/31,中京,未勝利,4,障害未勝利,芝,3000,14, アイアムライジング,12,,13,205.56,13,,
2016/1/31,中京,未勝利,5,障害未勝利,芝,3000,11, ワンダーウインディ,14,,13,204.93,9,,
2016/1/31,中京,500万,6,500万下,ダ,1200,9, サンアルパイン,11,,13,73.85,13,34.7,14
2016/1/31,中京,未勝利,7,未勝利,芝,2000,6, マイネルコローレ,11,,13,125.98,11,31.0,15
2016/1/31,中京,500万,8,500万下・若,ダ,1800,1, クロカミノオトメ,9,,13,115.54,4,47.6,8
2016/1/31,中京,500万,9,500万下,芝,1400,18, タイガーボス,9,,13,83.31,10,65.0,6
2016/1/31,中京,500万,10,ごぎょう500*,ダ,1200,6, プリンセスセイコ,13,,13,74.47,14,25.6,13
2016/1/31,京都,未勝利,1,未勝利・牝,ダ,1800,10, エイシンイマコマチ,4,,13,116.17,6,59.9,4
2016/1/31,京都,未勝利,2,未勝利,ダ,1200,13, ギャディス,7,,13,74.22,7,53.3,6
2016/1/31,京都,未勝利,3,未勝利,ダ,1800,14, カスタネット,15,,13,117.80,14,33.0,15
2016/1/31,京都,新馬,4,新馬,ダ,1400,4,$タイキバベル,5,,13,87.69,1,59.9,1
2016/1/31,京都,未勝利,5,未勝利,芝,2000,16, ガリゲット,8,,13,123.30,6,56.9,7
2016/1/31,京都,500万,7,500万下*,芝,1400,2, ファビラスヒーロー,9,,13,82.25,11,31.8,12
2016/1/31,京都,500万,8,500万下,ダ,1400,10, ジュリエッタ,7,,13,86.60,8,42.8,9
2016/1/31,京都,1000万,9,大津特別1000,ダ,1800,10, エイシンナセル,2,,13,112.45,2,62.0,2
2016/1/31,京都,Ｇ３,11,シルクロＨG3,芝,1200,12, ヤサカオディール,15,,13,69.45,16,16.9,15
2016/1/31,京都,1000万,12,1000万下,芝,1400,6, ステイウェル,12,,13,82.81,14,38.4,10
2016/1/31,東京,未勝利,1,未勝利・牝,ダ,1400,10, エリープラチナ,13,,14,90.93,16,20.3,16
2016/1/31,東京,未勝利,2,未勝利,ダ,2100,3, アップトゥイレヴン,5,,14,137.82,9,52.7,6
2016/1/31,東京,新馬,3,新馬,ダ,1600,8, ジョニーエンジェル,3,,14,102.18,2,52.0,6
2016/1/31,東京,未勝利,4,未勝利,芝,1600,13, テイエムダークダン,9,,14,96.93,13,47.2,9
2016/1/31,東京,新馬,5,新馬,芝,1800,9,*ダノンワールド,5,,14,111.24,3,83.0,1
2016/1/31,東京,500万,7,500万下,ダ,1600,15, ジャイロスコープ,6,,14,99.98,6,60.2,3
2016/1/31,東京,1000万,8,1000万下,ダ,1400,6, ボルゲーゼ,3,,14,86.16,9,49.4,9
2016/1/31,東京,1600万,10,節分ＳＨ1600,芝,1600,13, オコレマルーナ,3,,14,94.09,4,70.8,2
2016/1/31,東京,Ｇ３,11,根岸ＳG3,ダ,1400,14, サクラエール,4,,14,84.45,9,53.2,7
2016/1/31,中京,未勝利,1,未勝利,ダ,1800,8, サンナシュア,15,,14,119.74,16,24.4,16
2016/1/31,中京,未勝利,2,未勝利,ダ,1400,14, サンマルトゥーレ,15,,14,88.74,9,42.6,12
2016/1/31,中京,未勝利,5,障害未勝利,芝,3000,2, スズプリンセス,12,,14,207.93,12,,
2016/1/31,中京,500万,6,500万下,ダ,1200,13, フローラルダンサー,3,,14,73.07,4,56.1,8
2016/1/31,中京,未勝利,7,未勝利,芝,2000,17, トーホウカンナ,10,,14,125.77,9,64.5,5
2016/1/31,中京,500万,9,500万下,芝,1400,14, イタリアンフェッテ,16,,14,83.89,15,35.3,14
2016/1/31,中京,500万,10,ごぎょう500*,ダ,1200,1, アンフレシェ,11,,14,74.04,12,30.4,11
2016/1/31,京都,未勝利,1,未勝利・牝,ダ,1800,16, アリモニー,16,,14,118.28,16,23.1,16
2016/1/31,京都,未勝利,2,未勝利,ダ,1200,8, タガノアクセント,16,,14,74.49,11,46.1,12
2016/1/31,京都,未勝利,3,未勝利,ダ,1800,1, マンテンロード,13,,14,118.55,16,19.5,16
2016/1/31,京都,新馬,4,新馬,ダ,1400,16, メイショウゴッデス,14,,14,89.01,12,48.3,9
2016/1/31,京都,未勝利,5,未勝利,芝,2000,9, グランサーブル,15,,14,123.56,9,41.4,10
2016/1/31,京都,500万,7,500万下*,芝,1400,1, タカラハニー,14,,14,84.10,14,15.0,13
2016/1/31,京都,Ｇ３,11,シルクロＨG3,芝,1200,13, ニンジャ,13,,14,68.68,14,48.1,8
2016/1/31,京都,1000万,12,1000万下,芝,1400,10, ダノングラシアス,9,,14,82.76,13,23.9,13
2016/1/31,東京,未勝利,1,未勝利・牝,ダ,1400,14, アランチャ,14,,15,90.05,15,27.4,15
2016/1/31,東京,未勝利,2,未勝利,ダ,2100,12, ダーダネルス,16,,15,138.72,12,33.1,15
2016/1/31,東京,新馬,3,新馬,ダ,1600,11,$ナイトオブスターズ,9,,15,103.54,12,44.1,15
2016/1/31,東京,未勝利,4,未勝利,芝,1600,12, サンニードルス,13,,15,98.11,16,15.8,16
2016/1/31,東京,新馬,5,新馬,芝,1800,12, シグムンド,11,,15,112.25,13,52.4,8
2016/1/31,東京,新馬,5,新馬,芝,1800,13, クーラーキング,2,,15,111.12,2,57.3,5
2016/1/31,東京,500万,7,500万下,ダ,1600,9, プエルト,2,,15,100.21,8,56.2,5
2016/1/31,東京,1000万,8,1000万下,ダ,1400,12, ファイトユアソング,15,,15,86.01,7,41.4,13
2016/1/31,東京,Ｇ３,11,根岸ＳG3,ダ,1400,12, シゲルカガ,11,,15,85.32,14,35.5,14
2016/1/31,中京,未勝利,1,未勝利,ダ,1800,9, ベルウッドユウキ,16,,15,119.23,14,29.4,15
2016/1/31,中京,未勝利,2,未勝利,ダ,1400,5, アーリードライヴ,6,,15,88.84,13,34.6,13
2016/1/31,中京,500万,6,500万下,ダ,1200,5, ウーマン,14,,15,74.49,15,20.7,15
2016/1/31,中京,未勝利,7,未勝利,芝,2000,16, ダイシンアレッタ,16,,15,126.72,17,29.9,16
2016/1/31,中京,500万,9,500万下,芝,1400,17, キンシノキセキ,13,,15,83.75,14,66.0,4
2016/1/31,京都,未勝利,1,未勝利・牝,ダ,1800,15, ジーベロニカ,12,,15,117.34,12,40.1,14
2016/1/31,京都,未勝利,2,未勝利,ダ,1200,9, イスズゴールド,14,,15,75.52,16,15.7,16
2016/1/31,京都,未勝利,3,未勝利,ダ,1800,12,$エイシンビリケン,3,,15,116.13,10,49.0,9
2016/1/31,京都,新馬,4,新馬,ダ,1400,12,$ベリースコール,9,,15,88.29,5,51.8,6
2016/1/31,京都,未勝利,5,未勝利,芝,2000,14, マルモプリマ,14,,15,124.21,12,26.5,15
2016/1/31,京都,Ｇ３,11,シルクロＨG3,芝,1200,14, セイコーライコウ,14,,15,68.03,4,40.2,12
2016/1/31,東京,未勝利,1,未勝利・牝,ダ,1400,13, ディーズフリート,16,,16,89.91,14,33.1,13
2016/1/31,東京,未勝利,2,未勝利,ダ,2100,14, アンサーフォンテン,14,,16,139.85,16,30.0,16
2016/1/31,東京,未勝利,4,未勝利,芝,1600,9, タイニーアゲン,12,,16,97.06,14,23.8,15
2016/1/31,東京,500万,7,500万下,ダ,1600,6, グリシーヌシチー,16,,16,101.64,16,27.9,16
2016/1/31,東京,1000万,8,1000万下,ダ,1400,7, グラスルノン,14,,16,86.47,13,32.3,16
